,ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Spent,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
1636,5209,1954,59,Undergraduates,Single,50002.0,0,1,2013-06-17,21,638,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0
1637,10711,1945,68,Undergraduates,Partnered,69755.0,0,0,2013-10-02,23,894,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0
1638,10785,1969,45,Undergraduates,Partnered,44078.0,1,1,2014-06-19,17,41,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0
1639,2814,1976,37,Masters,Partnered,30560.0,1,0,2013-06-27,6,31,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0
1640,6866,1969,45,Masters,Partnered,35924.0,1,1,2014-03-23,56,34,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0
1641,1665,1964,49,Doctorates,Single,64140.0,0,2,2013-09-23,71,1750,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,0,1
1642,6575,1981,31,Undergraduates,Partnered,56386.0,1,1,2012-10-27,51,612,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0
1643,3829,1979,34,Primary/Secondary,Partnered,24594.0,1,0,2013-12-10,94,29,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0
1644,3091,1981,33,Masters,Partnered,75774.0,1,0,2014-05-02,27,823,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
1645,10141,1960,53,Masters,Single,39228.0,0,0,2013-05-10,1,20,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0
1646,5177,1974,39,Masters,Partnered,58494.0,0,1,2013-12-12,56,396,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0
1647,7005,1981,33,Undergraduates,Single,58684.0,0,0,2014-06-16,71,813,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0
1648,6409,1967,46,Undergraduates,Single,57136.0,0,0,2013-05-18,18,1179,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,1
1649,7485,1950,64,Doctorates,Single,56551.0,1,1,2014-05-07,48,138,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
1650,8079,1982,32,Undergraduates,Partnered,22448.0,1,0,2014-02-26,86,55,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0
1651,8395,1961,51,Undergraduates,Single,82014.0,0,0,2012-08-20,48,1511,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,1
1652,10352,1963,49,Undergraduates,Single,34213.0,1,1,2012-09-07,2,117,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,1
1653,4931,1977,36,Undergraduates,Partnered,157146.0,0,0,2013-04-29,13,1730,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0
1654,13,1947,66,Doctorates,Single,25358.0,0,1,2013-07-22,57,32,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0
1655,1834,1978,36,Masters,Single,35544.0,1,0,2014-03-08,77,67,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0
1656,2285,1954,59,Masters,Partnered,36634.0,0,1,2013-05-28,0,335,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0
1657,2295,1954,60,Doctorates,Partnered,62670.0,0,1,2014-02-02,57,825,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0
1658,1378,1972,41,Masters,Partnered,50334.0,0,1,2013-07-24,24,694,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0
1659,2781,1981,33,Undergraduates,Single,72066.0,0,0,2014-06-23,55,1792,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1
1660,1165,1958,55,Doctorates,Single,50729.0,1,1,2013-05-02,62,496,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0
1661,1404,1968,45,Undergraduates,Partnered,34916.0,2,0,2013-05-15,89,231,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0
1662,6457,1976,38,Undergraduates,Single,64892.0,0,1,2014-05-29,77,902,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0
1663,2639,1966,48,Undergraduates,Single,43602.0,1,1,2014-01-10,45,68,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0
1664,8299,1989,24,Doctorates,Single,33996.0,0,0,2013-09-11,46,71,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
1665,6437,1985,28,Masters,Single,41473.0,1,0,2013-06-19,80,76,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0
1666,6912,1967,46,Doctorates,Partnered,63246.0,0,2,2013-08-20,60,772,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0
1667,7327,1959,55,Doctorates,Partnered,36732.0,1,1,2013-12-29,71,47,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0
1668,5299,1970,43,Doctorates,Partnered,69084.0,1,0,2013-11-19,43,1586,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0
1669,4127,1967,46,Doctorates,Partnered,77766.0,0,1,2013-02-22,97,1529,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1
1670,8143,1985,28,Doctorates,Single,37929.0,0,0,2013-07-30,49,265,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1
1671,1964,1951,62,Undergraduates,Partnered,86610.0,0,0,2013-09-05,66,1603,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0
1672,3690,1986,27,Masters,Partnered,80141.0,0,0,2013-01-11,20,2091,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1
1673,3433,1955,58,Masters,Partnered,72635.0,0,0,2013-06-03,54,981,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0
1674,3389,1970,42,Undergraduates,Partnered,69016.0,0,1,2012-11-22,61,1533,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0
1675,4712,1991,21,Masters,Partnered,20193.0,0,0,2012-11-28,18,82,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0
1676,1170,1975,38,Undergraduates,Partnered,27573.0,1,0,2013-03-25,45,244,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0
1677,6347,1979,34,Primary/Secondary,Single,15862.0,1,0,2013-06-27,26,36,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0
1678,4065,1976,37,Doctorates,Partnered,49544.0,1,0,2013-02-12,0,404,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0
1679,8230,1980,34,Undergraduates,Partnered,33228.0,1,0,2014-01-23,28,71,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0
1680,1215,1978,35,Undergraduates,Partnered,70440.0,0,0,2013-10-08,49,1572,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0
1681,5939,1971,43,Undergraduates,Partnered,38232.0,1,1,2014-01-17,84,122,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0
1682,2156,1955,57,Doctorates,Partnered,22554.0,1,1,2012-11-03,38,41,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0
1683,7788,1983,31,Doctorates,Partnered,23536.0,1,0,2014-06-04,53,10,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0
1684,10323,1952,61,Undergraduates,Partnered,49413.0,0,1,2013-10-25,88,304,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0
1685,7947,1969,45,Undergraduates,Partnered,42231.0,1,1,2014-03-25,99,37,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0
1686,1891,1980,32,Masters,Single,78789.0,0,0,2012-08-08,12,1754,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1
1687,2570,1968,45,Undergraduates,Partnered,56534.0,0,1,2013-07-23,35,815,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1
1688,9256,1971,42,Undergraduates,Single,58350.0,0,1,2013-01-04,5,1001,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0
1689,295,1989,24,Undergraduates,Single,81217.0,0,0,2013-07-19,77,1157,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0
1690,7397,1951,62,Undergraduates,Single,49090.0,0,1,2013-07-19,45,688,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0
1691,6349,1987,26,Masters,Single,61787.0,0,0,2013-07-06,71,1319,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0
1692,10790,1985,28,Doctorates,Partnered,18169.0,1,0,2013-02-19,40,21,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0
1693,10398,1981,31,Masters,Single,24336.0,1,0,2012-08-27,82,31,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0
1694,2431,1990,23,Undergraduates,Partnered,18222.0,0,0,2012-12-31,70,67,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0
1695,550,1952,61,Undergraduates,Single,62335.0,0,1,2013-05-23,87,708,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0
1696,1890,1971,41,Masters,Partnered,42033.0,1,1,2012-09-19,95,25,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0
1697,10742,1983,30,Doctorates,Partnered,86580.0,0,0,2013-02-27,72,746,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0
1698,10356,1957,55,Doctorates,Single,41437.0,1,1,2012-09-22,5,32,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0
1699,4676,1951,63,Masters,Single,73705.0,0,2,2014-03-05,86,1695,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0
1700,8852,1976,36,Undergraduates,Partnered,61064.0,0,1,2012-08-31,80,1080,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0
1701,3565,1955,59,Masters,Partnered,38452.0,1,1,2014-03-30,62,72,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
1702,5294,1989,24,Undergraduates,Single,18358.0,1,0,2013-11-20,49,57,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0
1703,1958,1973,41,Doctorates,Partnered,55012.0,0,1,2014-03-21,85,660,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0
1704,7349,1973,39,Primary/Secondary,Partnered,9722.0,1,0,2012-10-02,7,103,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1
1705,8799,1984,29,Doctorates,Partnered,38175.0,1,0,2013-09-23,6,153,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0
1706,1351,1956,56,Masters,Partnered,58656.0,0,1,2012-09-20,25,1220,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0
1707,1045,1965,47,Undergraduates,Partnered,52117.0,0,1,2012-08-16,55,279,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0
1708,7732,1978,36,Undergraduates,Partnered,64813.0,1,0,2014-01-02,81,745,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0
1709,8070,1973,41,Doctorates,Partnered,54222.0,0,1,2014-03-01,98,264,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0
1710,477,1986,28,Undergraduates,Partnered,83512.0,0,0,2014-06-17,31,2157,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1
1711,7832,1959,54,Masters,Partnered,77520.0,0,1,2013-08-28,30,1526,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1
1712,2202,1978,35,Undergraduates,Partnered,41154.0,0,1,2013-04-09,98,69,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0
1713,7396,1966,46,Undergraduates,Partnered,80398.0,0,0,2012-11-10,92,1597,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0
1714,4055,1992,22,Primary/Secondary,Single,18746.0,1,0,2014-05-29,41,64,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0
1715,10340,1984,28,Undergraduates,Partnered,35196.0,1,0,2012-11-13,68,497,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0
1716,10091,1956,57,Undergraduates,Single,60230.0,0,1,2013-05-20,78,1067,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0
1717,7629,1977,37,Undergraduates,Partnered,22108.0,1,1,2014-05-08,46,31,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0
1718,10640,1974,39,Undergraduates,Partnered,44392.0,1,1,2013-09-05,71,211,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0
1719,3498,1976,36,Doctorates,Partnered,55424.0,0,1,2012-11-25,6,877,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1
1720,6742,1979,34,Undergraduates,Partnered,17688.0,1,0,2013-01-13,82,11,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0
1721,1172,1983,30,Doctorates,Partnered,92491.0,0,0,2013-05-01,71,2034,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1
1722,569,1991,22,Undergraduates,Single,90273.0,0,0,2013-12-14,32,1991,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1
1723,4686,1962,52,Doctorates,Single,82571.0,0,0,2014-04-02,28,1686,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0
1724,1381,1982,32,Doctorates,Single,38513.0,1,0,2014-01-28,20,324,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1
1725,2634,1979,35,Masters,Single,16653.0,1,0,2014-04-18,10,69,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1
1726,10905,1955,57,Undergraduates,Partnered,42586.0,1,1,2012-10-29,7,252,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1
1727,1744,1965,48,Primary/Secondary,Single,23529.0,0,1,2013-01-07,67,54,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0
1728,1000,1961,52,Masters,Partnered,74881.0,1,1,2013-03-08,48,964,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0
1729,3828,1951,62,Undergraduates,Partnered,71107.0,0,1,2013-02-17,61,1327,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0
1730,8605,1964,50,Doctorates,Partnered,46910.0,1,1,2014-03-23,36,68,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0
1731,10304,1959,54,Undergraduates,Partnered,18690.0,0,0,2012-12-28,77,60,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0
1732,4351,1955,58,Undergraduates,Single,37244.0,1,1,2013-04-27,90,55,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0
1733,10129,1966,48,Undergraduates,Partnered,82427.0,0,0,2014-03-12,35,1456,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0
1734,2499,1958,55,Masters,Single,75342.0,0,1,2013-05-06,38,563,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0
1735,10092,1954,59,Undergraduates,Single,70044.0,0,1,2013-02-18,46,1504,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0
1736,7500,1967,47,Undergraduates,Single,79146.0,1,1,2014-04-24,33,564,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0
1737,5796,1963,50,Undergraduates,Partnered,77437.0,0,0,2013-11-26,70,1125,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0
1738,10556,1959,55,Undergraduates,Partnered,54984.0,0,1,2014-05-24,51,358,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0
1739,1064,1971,42,Doctorates,Partnered,42403.0,1,0,2013-12-11,18,42,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0
1740,48,1964,50,Undergraduates,Partnered,55761.0,0,1,2014-04-24,97,184,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0
1741,7610,1983,30,Undergraduates,Partnered,37292.0,1,0,2013-04-18,32,460,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0
1742,263,1945,69,Doctorates,Single,45576.0,0,0,2014-05-28,9,145,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1
1743,10814,1947,66,Undergraduates,Partnered,70321.0,0,0,2013-01-16,6,1376,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1
1744,9710,1969,44,Doctorates,Single,58086.0,0,1,2013-01-20,80,792,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0
1745,9292,1952,60,Undergraduates,Partnered,81795.0,0,0,2012-10-26,74,1382,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0
1746,10250,1947,65,Primary/Secondary,Partnered,28389.0,0,0,2012-11-20,49,28,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0
1747,7881,1946,67,Masters,Partnered,66835.0,0,0,2013-09-28,21,1033,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0
1748,5847,1969,44,Undergraduates,Single,69901.0,0,1,2013-05-29,95,882,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0
1749,737,1949,64,Doctorates,Partnered,80360.0,0,0,2013-03-03,56,2231,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0
1750,3571,1961,51,Doctorates,Partnered,63342.0,0,1,2012-10-16,48,1101,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1
1751,7807,1974,38,Undergraduates,Partnered,44989.0,0,1,2012-09-12,26,369,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0
1752,3878,1980,34,Masters,Single,31859.0,1,0,2014-02-27,3,48,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0
1753,5092,1949,64,Doctorates,Single,51569.0,0,1,2013-02-12,39,467,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1
1754,2154,1971,42,Undergraduates,Single,30372.0,1,1,2012-12-25,33,44,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0
1755,5394,1979,34,Primary/Secondary,Single,16014.0,1,1,2013-03-17,42,38,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0
1756,3798,1968,45,Undergraduates,Partnered,41120.0,1,1,2013-11-06,80,81,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0
1757,3524,1971,42,Masters,Single,39763.0,1,0,2013-08-04,9,167,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1
1758,5247,1955,59,Doctorates,Partnered,38725.0,1,1,2014-05-10,52,45,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0
1759,5883,1972,41,Undergraduates,Partnered,77981.0,1,0,2013-05-26,78,664,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0
1760,2118,1964,49,Masters,Partnered,62905.0,0,1,2013-09-10,68,622,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0
1761,8812,1979,34,Masters,Single,13533.0,1,0,2013-03-10,45,48,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0
1762,6616,1975,38,Undergraduates,Partnered,59481.0,0,1,2013-10-23,47,461,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0
1763,2797,1977,36,Undergraduates,Partnered,72117.0,0,1,2013-08-20,34,1073,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0
1764,4328,1986,27,Masters,Partnered,21955.0,1,0,2013-09-07,81,55,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0
1765,9167,1956,57,Undergraduates,Partnered,67131.0,0,1,2013-03-26,72,976,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0
1766,10560,1980,34,Doctorates,Single,36802.0,1,0,2014-06-16,23,20,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0
1767,2631,1982,31,Undergraduates,Partnered,71853.0,0,0,2013-05-08,29,1149,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0
1768,8312,1961,53,Primary/Secondary,Partnered,28249.0,0,0,2014-06-15,80,43,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0
1769,5534,1975,38,Masters,Partnered,47808.0,0,1,2013-10-20,30,224,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0
1770,5093,1974,38,Doctorates,Single,25509.0,1,0,2012-09-18,15,101,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1
1771,7592,1946,67,Doctorates,Partnered,51012.0,0,0,2013-04-18,86,209,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0
1772,8895,1985,27,Undergraduates,Single,70596.0,0,0,2012-10-05,68,968,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0
1773,8584,1952,61,Doctorates,Partnered,85431.0,0,0,2013-06-08,54,1165,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0
1774,2694,1967,47,Undergraduates,Partnered,42664.0,0,1,2014-03-18,44,24,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0
1775,8910,1955,57,Undergraduates,Partnered,42586.0,1,1,2012-10-29,7,252,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1
1776,7433,1985,27,Undergraduates,Single,29760.0,1,0,2012-08-29,87,165,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0
1777,164,1977,35,Doctorates,Partnered,28973.0,0,0,2012-10-13,59,269,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0
1778,10477,1973,40,Doctorates,Partnered,39435.0,1,0,2013-08-06,16,102,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0
1779,2681,1984,29,Masters,Partnered,65370.0,0,0,2013-08-01,1,461,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0
1780,5150,1979,33,Primary/Secondary,Single,20194.0,1,0,2012-12-17,64,47,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0
1781,5283,1976,38,Doctorates,Single,42473.0,1,1,2014-02-17,72,144,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0
1782,9645,1968,44,Undergraduates,Partnered,64590.0,0,0,2012-10-14,98,1338,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0
1783,10678,1959,54,Undergraduates,Partnered,71232.0,0,1,2013-11-28,91,917,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0
1784,7261,1971,42,Undergraduates,Partnered,34600.0,1,1,2013-01-01,8,318,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1
1785,9648,1967,45,Undergraduates,Single,46904.0,1,1,2012-11-03,20,253,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0
1786,2870,1973,39,Undergraduates,Partnered,49094.0,0,1,2012-09-21,6,502,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0
1787,8008,1983,30,Undergraduates,Partnered,36075.0,1,0,2013-12-09,54,119,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0
1788,1513,1979,33,Masters,Partnered,60839.0,1,1,2012-08-28,72,1250,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0
1789,6173,1979,34,Undergraduates,Partnered,77298.0,0,1,2013-11-02,46,969,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0
1790,1419,1950,63,Undergraduates,Partnered,34026.0,1,1,2013-08-05,11,76,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0
1791,9150,1963,51,Doctorates,Single,48918.0,1,1,2014-04-12,21,62,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0
1792,7960,1962,51,Masters,Partnered,82122.0,0,0,2013-08-15,89,1382,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0
1793,1250,1976,38,Undergraduates,Single,37697.0,1,0,2014-02-07,82,84,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
1794,9905,1952,61,Undergraduates,Partnered,34074.0,1,1,2013-07-13,69,255,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0
1795,10691,1960,53,Masters,Partnered,28520.0,1,1,2013-06-14,55,43,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0
1796,7002,1955,58,Undergraduates,Single,62535.0,0,1,2013-10-03,13,398,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0
1797,2952,1977,37,Masters,Single,36273.0,1,0,2014-04-16,80,76,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0
1798,8439,1964,50,Undergraduates,Partnered,63404.0,0,2,2014-06-06,97,902,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0
1799,762,1981,33,Masters,Partnered,75774.0,1,0,2014-05-02,27,823,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
1800,2831,1976,38,Undergraduates,Partnered,78416.0,0,1,2014-06-27,99,1179,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0
1801,6977,1974,38,Undergraduates,Partnered,75702.0,0,1,2012-10-14,87,1921,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0
1802,6289,1951,62,Masters,Partnered,59385.0,1,1,2013-04-28,85,185,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0
1803,4168,1966,47,Undergraduates,Single,37070.0,1,1,2013-03-20,30,433,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1
1804,8397,1951,63,Undergraduates,Partnered,44689.0,1,1,2014-01-10,82,34,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0
1805,9284,1958,55,Undergraduates,Partnered,53977.0,0,1,2013-06-08,21,907,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
1806,6237,1966,47,Doctorates,Single,7144.0,0,2,2013-12-07,92,416,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0
1807,3130,1964,49,Undergraduates,Single,18701.0,1,1,2013-06-04,95,44,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0
1808,1619,1956,58,Undergraduates,Partnered,90369.0,0,0,2014-04-28,2,1588,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1
1809,1990,1974,38,Doctorates,Single,63159.0,0,0,2012-11-05,74,1797,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0
1810,5513,1966,46,Undergraduates,Partnered,37758.0,1,1,2012-10-04,49,40,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0
1811,269,1963,49,Doctorates,Single,46757.0,0,1,2012-11-16,71,1143,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0
1812,8093,1969,45,Masters,Partnered,79734.0,0,0,2014-06-28,72,914,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0
